eq,rate
H(9) + S(1600) = S(1728),"SimpleRate(k=ArrheniusFunction(A=546000000.0, b=1.64, E=3.78, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1728) = S(3083),"SimpleRate(k=ArrheniusFunction(A=16259800000000.0, b=0.255, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1729) = S(1728),"SimpleRate(k=ArrheniusFunction(A=210713100.0, b=0.89, E=63.59, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1731) = S(1728),"SimpleRate(k=ArrheniusFunction(A=242704700.0, b=1.506, E=26.751, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1929) = S(1728),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=5.057, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(7992) = S(1728),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=8.561, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(863) = S(2583),"SimpleRate(k=ArrheniusFunction(A=111127.0, b=1.46, E=13.922, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2583) = S(3103),"SimpleRate(k=ArrheniusFunction(A=2116297000.0, b=0.95, E=35.55, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1731) = S(7585),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=12.69, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(583) = S(1984),"SimpleRate(k=ArrheniusFunction(A=373000.0, b=2.53, E=5.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1984) = S(1985),"SimpleRate(k=ArrheniusFunction(A=87235310000.0, b=0.11, E=60.55, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1987) = S(1984),"SimpleRate(k=ArrheniusFunction(A=242704700.0, b=1.506, E=26.751, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1295) = S(4531),"SimpleRate(k=ArrheniusFunction(A=208392.4, b=1.494, E=10.361, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1923) = S(6909),"SimpleRate(k=ArrheniusFunction(A=3942139000.0, b=1.258, E=1.214, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(5142) = S(6909),"SimpleRate(k=ArrheniusFunction(A=949092400.0, b=1.344, E=2.245, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(4531) = S(6909),"SimpleRate(k=ArrheniusFunction(A=160000000000.0, b=0.27, E=5.216, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H7O(24) = S(609),"SimpleRate(k=ArrheniusFunction(A=77000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H5O(620) + C3H3O(298) = S(609),"SimpleRate(k=ArrheniusFunction(A=63052600000000.0, b=-0.283, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(3474) = HO(46) + S(609),"SimpleRate(k=ArrheniusFunction(A=2.301204e-19, b=9.037, E=15.53, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(844) = S(2223),"SimpleRate(k=ArrheniusFunction(A=4000000000.0, b=1.39, E=8.577, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(843) = S(2223),"SimpleRate(k=ArrheniusFunction(A=372000000.0, b=1.477, E=1.61, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1426) = S(1436),"SimpleRate(k=ArrheniusFunction(A=9600000000.0, b=0.935, E=4.17, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + S(1436) = S(304),"SimpleRate(k=ArrheniusFunction(A=20000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1436) = S(609),"SimpleRate(k=ArrheniusFunction(A=2805150000000.0, b=0.315, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + S(1429) = S(1426),"SimpleRate(k=ArrheniusFunction(A=3.18795e+16, b=-1.177, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + S(1429) = C5H8O(303),"SimpleRate(k=ArrheniusFunction(A=3.18795e+16, b=-1.177, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H2O(349) + C2H3(181) = S(1429),"SimpleRate(k=ArrheniusFunction(A=13100.28, b=2.41, E=3.052, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1429) = S(4374),"SimpleRate(k=ArrheniusFunction(A=2805150000000.0, b=0.315, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH2O(1391) + S(1429) = S(1436),"SimpleRate(k=ArrheniusFunction(A=54.3214, b=3.009, E=6.589, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1350) = S(825),"SimpleRate(k=ArrheniusFunction(A=276260900.0, b=1.496, E=2.921, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1350) = S(2016),"SimpleRate(k=ArrheniusFunction(A=1837009.0, b=1.713, E=15.232, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1350) = S(1351),"SimpleRate(k=ArrheniusFunction(A=3942139000.0, b=1.258, E=1.214, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1177) = HO2(45) + C5H8O(184),"SimpleRate(k=ArrheniusFunction(A=95800000.0, b=1.46, E=29.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(527) = S(1177),"SimpleRate(k=ArrheniusFunction(A=2270000.0, b=1.5, E=33.7, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + S(1172) = S(1177),"SimpleRate(k=ArrheniusFunction(A=2962760000000.0, b=-0.119, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1177) = S(526),"SimpleRate(k=ArrheniusFunction(A=12044.42, b=1.9, E=11.75, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1177) = HO(46) + S(585),"SimpleRate(k=ArrheniusFunction(A=2440000000.0, b=1.17, E=39.66, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C3H3O(427) = S(1897),"SimpleRate(k=ArrheniusFunction(A=7127620000000.0, b=-0.054, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H4(89) + S(2692) = S(2685),"SimpleRate(k=ArrheniusFunction(A=36.28, b=2.997, E=6.866, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H5(202) + S(2692) = S(2696),"SimpleRate(k=ArrheniusFunction(A=3.18795e+16, b=-1.177, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1897) = S(2692),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=12.946, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1107) = S(1639),"SimpleRate(k=ArrheniusFunction(A=949092400.0, b=1.344, E=2.245, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1639) = S(560),"SimpleRate(k=ArrheniusFunction(A=1953380000000.0, b=0.347, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(533) = S(1639),"SimpleRate(k=ArrheniusFunction(A=10580000000.0, b=0.75, E=24.82, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1478) = S(1639),"SimpleRate(k=ArrheniusFunction(A=53821900000000.0, b=-0.337, E=40.857, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C5H7O(869) = S(3688),"SimpleRate(k=ArrheniusFunction(A=14081700000000.0, b=-0.087, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(3688) = S(7107),"SimpleRate(k=ArrheniusFunction(A=1840000000.0, b=0.82, E=26.28, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(368) = S(1538),"SimpleRate(k=ArrheniusFunction(A=1.08454e+19, b=-0.859, E=34.857, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(538) = S(1538),"SimpleRate(k=ArrheniusFunction(A=8862.85, b=1.163, E=16.556, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H8O(61) = C5H9O(215),"SimpleRate(k=ArrheniusFunction(A=36625.4, b=1.743, E=17.075, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(215) = C5H9O(213),"SimpleRate(k=ArrheniusFunction(A=143535000.0, b=1.489, E=33.12, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(212) = C5H9O(215),"SimpleRate(k=ArrheniusFunction(A=2960.0, b=2.11, E=20.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(215) = C5H9O(214),"SimpleRate(k=ArrheniusFunction(A=937664400.0, b=1.11, E=35.833, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H9O(492) = C5H9O(215),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=14.792, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H9O(215) = S(1583),"SimpleRate(k=ArrheniusFunction(A=2612150000000.0, b=0.326, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(580) = S(1473),"SimpleRate(k=ArrheniusFunction(A=53821900000000.0, b=-0.337, E=41.005, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1098) = S(1473),"SimpleRate(k=ArrheniusFunction(A=949092400.0, b=1.344, E=2.245, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1473) = S(647),"SimpleRate(k=ArrheniusFunction(A=1083525000.0, b=1.008, E=34.697, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1578) = S(1244),"SimpleRate(k=ArrheniusFunction(A=6139.0, b=2.034, E=9.707, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + C5H7O(935) = S(3485),"SimpleRate(k=ArrheniusFunction(A=14081700000000.0, b=-0.087, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(3485) = S(8099),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=3.652, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(868) = C5H7O(674),"SimpleRate(k=ArrheniusFunction(A=372000000.0, b=1.477, E=1.61, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(868) = C5H7O(171),"SimpleRate(k=ArrheniusFunction(A=276260900.0, b=1.496, E=2.921, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(872) = HO2(45) + C5H6O(868),"SimpleRate(k=ArrheniusFunction(A=3300000000.0, b=1.01, E=30.563, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(868) = C5H7O(869),"SimpleRate(k=ArrheniusFunction(A=21820000000.0, b=0.859, E=1.618, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(945) = HO2(45) + C5H6O(868),"SimpleRate(k=ArrheniusFunction(A=506000000.0, b=1.19, E=29.9, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H6O(868) = S(7107),"SimpleRate(k=ArrheniusFunction(A=44.9939, b=3.11, E=7.233, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(3688) = HO2(45) + C5H6O(868),"SimpleRate(k=ArrheniusFunction(A=3300000000.0, b=1.01, E=29.6, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
O2(4) + S(2469) = S(2937),"SimpleRate(k=ArrheniusFunction(A=7127620000000.0, b=-0.054, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(823) = S(1701),"SimpleRate(k=ArrheniusFunction(A=3114.969, b=2.79, E=31.623, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1457) = S(1701),"SimpleRate(k=ArrheniusFunction(A=3560000.0, b=1.75, E=25.3, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1349) = S(1701),"SimpleRate(k=ArrheniusFunction(A=8094.17, b=1.493, E=5.769, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1701) = S(1702),"SimpleRate(k=ArrheniusFunction(A=15764300000000.0, b=-0.222, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(8131) = S(1701),"SimpleRate(k=ArrheniusFunction(A=11298000000000.0, b=0.287, E=38.577, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1406) = S(2335),"SimpleRate(k=ArrheniusFunction(A=301000000.0, b=1.6, E=2.4, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2335) = S(1805),"SimpleRate(k=ArrheniusFunction(A=405.7404, b=2.518, E=17.909, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C2H3O(493) + C2H4(89) = S(2335),"SimpleRate(k=ArrheniusFunction(A=9507.787, b=2.519, E=10.398, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + S(2335) = S(1566),"SimpleRate(k=ArrheniusFunction(A=3.18795e+16, b=-1.177, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2529) = S(2335),"SimpleRate(k=ArrheniusFunction(A=263488100.0, b=1.475, E=49.75, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2337) = S(2335),"SimpleRate(k=ArrheniusFunction(A=5.04e-11, b=6.833, E=28.023, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CO2(2302) + S(2335) = S(8131),"SimpleRate(k=ArrheniusFunction(A=8040000.0, b=1.68, E=21.075, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + C3H3O(298) = S(1398),"SimpleRate(k=ArrheniusFunction(A=18100000000000.0, b=-0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1398) = S(1403),"SimpleRate(k=ArrheniusFunction(A=92138290.0, b=1.684, E=5.155, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2716) = HO(46) + S(1398),"SimpleRate(k=ArrheniusFunction(A=1221065000.0, b=1.12, E=37.66, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(7495) = S(2757),"SimpleRate(k=ArrheniusFunction(A=6.95187e+18, b=-1.628, E=35.244, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(5503) = S(1329),"SimpleRate(k=ArrheniusFunction(A=37100.0, b=2.23, E=10.59, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(5503) = S(1326),"SimpleRate(k=ArrheniusFunction(A=11820000000.0, b=0.86, E=35.7, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H7O(153) = S(913),"SimpleRate(k=ArrheniusFunction(A=77000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(529) = HO(46) + S(913),"SimpleRate(k=ArrheniusFunction(A=4760.0, b=1.7, E=16.6, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(526) = HO(46) + S(913),"SimpleRate(k=ArrheniusFunction(A=252000.0, b=1.85, E=21.1, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1329) = S(913),"SimpleRate(k=ArrheniusFunction(A=2805150000000.0, b=0.315, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(913) = S(1986),"SimpleRate(k=ArrheniusFunction(A=8892000000.0, b=1.073, E=2.175, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(3830) = HO(46) + S(913),"SimpleRate(k=ArrheniusFunction(A=4823001000.0, b=1.003, E=33.933, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(1326) = S(913),"SimpleRate(k=ArrheniusFunction(A=16259800000000.0, b=0.255, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(5503) = S(913),"SimpleRate(k=ArrheniusFunction(A=1.52804e+55, b=-12.789, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(7586) = S(1114),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=15.186, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H6O(163) = S(1619),"SimpleRate(k=ArrheniusFunction(A=453692.0, b=2.004, E=2.141, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(7586) = S(1619),"SimpleRate(k=ArrheniusFunction(A=1.06161e+19, b=-1.866, E=11.829, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(19) = C5H7O(306),"SimpleRate(k=ArrheniusFunction(A=718000.0, b=2.05, E=36.3, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(306) = C5H7O(141),"SimpleRate(k=ArrheniusFunction(A=16820000000.0, b=0.35, E=29.9, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(306) = C5H7O(307),"SimpleRate(k=ArrheniusFunction(A=33700000.0, b=1.41, E=42.5, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(306) = C5H8O(309),"SimpleRate(k=ArrheniusFunction(A=17663700000000.0, b=0.153, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(172) = C5H7O(306),"SimpleRate(k=ArrheniusFunction(A=336000000.0, b=1.56, E=0.6, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(306) = C5H7O(817),"SimpleRate(k=ArrheniusFunction(A=6619560000.0, b=0.741, E=24.193, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(397) = C5H7O(306),"SimpleRate(k=ArrheniusFunction(A=26771.7, b=2.812, E=5.053, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO2(45) + C5H7O(306) = S(1959),"SimpleRate(k=ArrheniusFunction(A=60847400000000.0, b=-0.429, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(179) = C5H7O(850),"SimpleRate(k=ArrheniusFunction(A=405.7404, b=2.518, E=17.909, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H7O(850) = C5H8O(852),"SimpleRate(k=ArrheniusFunction(A=9.10287e+19, b=-2.744, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(410) = C5H7O(850),"SimpleRate(k=ArrheniusFunction(A=1254402.0, b=1.863, E=37.699, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
C5H7O(306) = C5H7O(850),"SimpleRate(k=ArrheniusFunction(A=3.41068e+22, b=-2.688, E=8.137, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CH3(201) + C4H4O(398) = S(2738),"SimpleRate(k=ArrheniusFunction(A=13200.0, b=2.41, E=7.06, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2738) = C5H7O(850),"SimpleRate(k=ArrheniusFunction(A=1.06161e+19, b=-1.866, E=8.675, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(7936) = S(6062),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=18.053, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(4798) = C2H3O(493) + S(6537),"SimpleRate(k=ArrheniusFunction(A=1380000000000.0, b=0.0, E=15.285, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(1830) = C2H3O(493) + S(6537),"SimpleRate(k=ArrheniusFunction(A=3980000000000.0, b=0.0, E=15.285, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
CHO(203) + S(1410) = S(2287),"SimpleRate(k=ArrheniusFunction(A=1040000000000.0, b=0.0, E=22.45, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2287) = S(2023),"SimpleRate(k=ArrheniusFunction(A=1836726000000.0, b=0.209, E=77.15, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(6723) = S(1091),"SimpleRate(k=ArrheniusFunction(A=96000000000.0, b=0.2, E=0.464, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(843) = S(2458),"SimpleRate(k=ArrheniusFunction(A=21820000000.0, b=0.859, E=1.618, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2603) = S(2458),"SimpleRate(k=ArrheniusFunction(A=0.234039, b=3.387, E=13.457, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(2458) = S(2223),"SimpleRate(k=ArrheniusFunction(A=5.4e-20, b=9.13, E=26.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
HO(46) + C5H9O(207) = S(1568),"SimpleRate(k=ArrheniusFunction(A=77000000000000.0, b=0.0, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + S(592) = S(1568),"SimpleRate(k=ArrheniusFunction(A=17663700000000.0, b=0.153, E=0.0, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(776) = C5H7O(695),"SimpleRate(k=ArrheniusFunction(A=133348900.0, b=1.64, E=0.817, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
H(9) + C5H6O(776) = C5H7O(134),"SimpleRate(k=ArrheniusFunction(A=72143350.0, b=1.667, E=2.586, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(811) = HO2(45) + C5H6O(776),"SimpleRate(k=ArrheniusFunction(A=95817400000.0, b=0.573, E=33.31, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
S(594) = S(6178),"SimpleRate(k=ArrheniusFunction(A=3365390000.0, b=0.841, E=13.474, B=0.0, C=0.0), k0=None, f=None, is_rev=True, type_=<RateType.CONSTANT: 'Constant'>)"
